Module,SOMAmer,SYMBOL,ENTREZID
blue,X7822.11,PLAAT2,54979
blue,X7824.88,MSRB3,253827
blue,X7825.7,ABHD12,26090
blue,X7827.20,ADAM32,203102
blue,X7842.52,SERF1A,8293
blue,X7852.9,MTIF3,219402
blue,X7853.19,SCO1,6341
blue,X7864.3,SIGLEC8,27181
blue,X7866.11,DNAJC30,84277
blue,X7878.2,SEC61B,10952
blue,X7879.12,CYP3A4,1576
blue,X7881.244,PARP16,54956
blue,X7888.58,COA3,28958
blue,X7890.68,DPP10,57628
blue,X7892.132,FAM234B,57613
blue,X7894.155,FGF3,2248
blue,X7895.108,MRAP,56246
blue,X7897.75,DLG3,1741
blue,X7903.18,VAMP3,9341
blue,X7916.10,S100A7,6278
blue,X7925.18,SMCO2,341346
blue,X7930.3,EXOSC1,51013
blue,X7957.2,SCG3,29106
blue,X7958.15,KIRREL2,84063
blue,X7982.10,MRPL32,64983
blue,X8008.28,HRK,8739
blue,X8055.33,DGCR2,9993
blue,X8059.1,THPO,7066
blue,X8064.125,PVR,5817
blue,X8065.245,PATE4,399968
blue,X8094.20,CISD2,493856
blue,X8100.15,ADM2,79924
blue,X8219.14,ZG16,653808
blue,X8268.98,HS3ST3A1,9955
blue,X8287.17,CD300E,342510
blue,X8288.27,APOH,350
blue,X8320.5,SLTM,79811
blue,X8326.63,SIGIRR,59307
blue,X8328.9,ETNK1,55500
blue,X8340.9,DEFB110,245913
blue,X8345.27,GPX7,2882
blue,X8347.222,DEFB129,140881
blue,X8351.17,PRSS57,400668
blue,X8357.43,SULT4A1,25830
blue,X8359.149,STK17B,9262
blue,X8367.142,VSIG1,340547
blue,X8372.29,CDHR1,92211
blue,X8383.20,None,NA
blue,X8386.11,PATE1,160065
blue,X8388.24,SPAST,6683
blue,X8390.25,COX7A1,1346
blue,X8391.12,DEFB115,245929
blue,X8393.121,CTSF,8722
blue,X8399.6,STK17B,9262
blue,X8404.102,BOLA2,552900
blue,X8450.36,ADCYAP1,116
blue,X8458.111,SNCA,6622
blue,X8458.16,SNCA,6622
blue,X8462.18,GH1,2688
blue,X8468.19,KLK3,354
blue,X8480.29,EFEMP1,2202
blue,X8488.33,ITGA2B|ITGB3,NA
blue,X8520.8,ADAM30,11085
blue,X8529.1,TNFRSF10B,8795
blue,X8565.160,PLVAP,83483
blue,X8601.167,LRP1,4035
blue,X8654.13,ADAM10,102
blue,X8659.68,MPIG6B,80739
blue,X8690.25,CAV3,859
blue,X8748.45,CD74,972
blue,X8749.194,CD1D,912
blue,X8750.46,VCL,7414
blue,X8762.38,CD70,970
blue,X8766.29,LILRA5,353514
blue,X8768.4,BCL10,8915
blue,X8772.5,EFNB2,1948
blue,X8775.61,FAM24B,196792
blue,X8780.2,PCDH10,57575
blue,X8784.7,ABRAXAS1,84142
blue,X8785.1,ARMC5,79798
blue,X8800.14,TTC17,55761
blue,X8803.61,NECTIN1,5818
blue,X8815.1,OLFML1,283298
blue,X8818.13,IFNGR2,3460
blue,X8825.4,PILRA,29992
blue,X8830.29,ABRAXAS2,23172
blue,X8834.58,CANX,821
blue,X8837.8,MFAP3L,9848
blue,X8842.16,GRAMD1C,54762
blue,X8845.2,ADAMTS3,9508
blue,X8850.5,PLA2G2C,391013
blue,X8858.21,BATF3,55509
blue,X8863.3,PIK3R1,5295
blue,X8867.18,PAEP,5047
blue,X8878.48,YTHDC1,91746
blue,X8894.80,HNRNPAB,3182
blue,X8897.3,LRRC37A2,474170
blue,X8913.22,SIGLEC11,114132
blue,X8933.84,MEF2C,4208
blue,X8935.22,ABCC6,368
blue,X8945.7,ABRAXAS2,23172
blue,X8978.30,MAP4K3,8491
blue,X8998.15,HS3ST4,9951
blue,X9002.36,SERPINA11,256394
blue,X9004.24,LDLRAD4,753
blue,X9015.1,PRG3,10394
blue,X9021.1,HAVCR1,26762
blue,X9049.2,SLC16A3,9123
blue,X9050.170,RSRP1,57035
blue,X9055.81,MYZAP,100820829
blue,X9058.1,TIMM21,29090
blue,X9068.17,JAKMIP3,282973
blue,X9075.121,MINAR1,23251
blue,X9078.207,SNTB1,6641
blue,X9086.95,SCGB2A1,4246
blue,X9095.5,MTFR1,9650
blue,X9097.5,ELAPOR1,57535
blue,X9110.2,SYT17,51760
blue,X9111.40,JPH4,84502
blue,X9115.78,ADAMDEC1,27299
blue,X9125.23,MASP1,5648
blue,X9185.15,TFF1,7031
blue,X9187.2,HMGN1,3150
blue,X9188.119,CXCL9,4283
blue,X9211.19,SERPINF1,5176
blue,X9245.1,KIR2DL4,3805
blue,X9250.87,DEFA1,1667
blue,X9306.7,DEFB118,117285
blue,X9319.59,TMED4,222068
blue,X9384.17,CAMP,820
blue,X9400.40,LGALS7,3963
blue,X9402.18,DCBLD1,285761
blue,X9412.52,ACVR2B,93
blue,X9426.73,ID2,3398
blue,X9445.44,C19orf18,147685
blue,X9450.18,CDK2AP1,8099
blue,X9453.12,VEGFB,7423
blue,X9478.69,PRPSAP1,5635
blue,X9486.13,DEFB125,245938
blue,X9513.9,FGF22,27006
blue,X9518.95,PLA1A,51365
blue,X9541.15,B3GALT1,8708
blue,X9585.80,CLMP,79827
blue,X9600.55,THSD7A,221981
blue,X9606.4,NUP210L,91181
blue,X9609.25,ZNF275,10838
blue,X9750.7,S100A4,6275
blue,X9767.22,RIPPLY1,92129
blue,X9786.310,IER3,8870
blue,X9787.23,COLEC12,81035
blue,X9795.9,CLN5,1203
blue,X9796.4,CEL,1056
blue,X9828.86,LDHC,3948
blue,X9841.197,PAICS,10606
blue,X9850.38,EIF1AX,1964
blue,X9867.23,FBP2,8789
blue,X9869.28,NFKB1,4790
blue,X9873.17,ESRRA,2101
blue,X9889.42,AFAP1L1,134265
blue,X9895.77,ERCC4,2072
blue,X9899.28,KIF1C,10749
blue,X9901.28,EGLN1,54583
blue,X9907.216,TNKS,8658
blue,X9925.56,SCARF2,91179
blue,X9929.16,HSD17B7,51478
blue,X9937.7,GJA1,2697
blue,X9941.70,PCDHB1,29930
blue,X9955.40,RNF148,378925
blue,X9979.13,AMIGO1,57463
blue,X9989.12,LRRC24,441381
blue,X9993.11,ZNF264,9422
yellow,X10012.5,SPDEF,25803
yellow,X10014.31,SNAI2,6591
yellow,X10074.128,BRD2,6046
yellow,X10076.1,AP4M1,9179
yellow,X10356.21,JUN,3725
yellow,X10398.110,ANKRD1,27063
yellow,X10435.2,AGA,175
yellow,X10527.22,DHX9,1660
yellow,X10550.37,BMPR1B,658
yellow,X10631.9,PGRMC2,10424
yellow,X10643.16,OLFM3,118427
yellow,X10703.203,SUDS3,64426
yellow,X10762.2,KLRG2,346689
yellow,X10800.15,SERPINH1,871
yellow,X10842.7,GCNT4,51301
yellow,X10847.1,SIGLEC15,284266
yellow,X10848.137,BTNL3,10917
yellow,X10895.28,TMPRSS11B,132724
yellow,X10956.82,GCSH,2653
yellow,X10959.125,BET1L,51272
yellow,X11120.49,NAT14,57106
yellow,X11129.66,BMP15,9210
yellow,X11198.37,CREB3L1,90993
yellow,X11284.24,LAIR1,3903
yellow,X11285.8,CD34,947
yellow,X11300.32,SORT1,6272
yellow,X11324.3,PXDNL,137902
yellow,X11353.143,SMAD2,4087
yellow,X11383.41,KRT7,3855
yellow,X11405.150,CARD9,64170
yellow,X11407.57,PLSCR3,57048
yellow,X11429.80,HNRNPC,3183
yellow,X11430.49,DTX1,1840
yellow,X11513.92,CD38,952
yellow,X11542.11,TMEM230,29058
yellow,X11549.6,ISL1,3670
yellow,X11560.76,NFATC4,4776
yellow,X11911.13,LRRC4B,94030
yellow,X11967.23,CRABP1,1381
yellow,X11988.24,PTPRH,5794
yellow,X12030.82,DES,1674
yellow,X12355.223,MRRF,92399
yellow,X12400.25,UBE2T,29089
yellow,X12445.50,ANKRD27,84079
yellow,X12463.7,KLHL13,90293
yellow,X12521.3,CDKN2C,1031
yellow,X12527.50,THRA,7067
yellow,X12653.13,CSNK1G2,1455
yellow,X12657.2,TSTA3,NA
yellow,X12713.365,RGS19,10287
yellow,X12735.39,CSDE1,7812
yellow,X12811.55,ZNF415,55786
yellow,X12827.37,RGS3,5998
yellow,X12860.7,ARPP21,10777
yellow,X12925.105,AXIN2,8313
yellow,X12939.1,POLR1C,9533
yellow,X12991.49,CUL9,23113
yellow,X13007.66,LCN10,414332
yellow,X13073.14,ANP32A,8125
yellow,X13085.18,GLP1R,2740
yellow,X13386.248,RNF34,80196
yellow,X13406.161,CD300C,10871
yellow,X13429.3,WFDC10A,140832
yellow,X13451.2,FNDC4,64838
yellow,X13513.174,PIAS3,10401
yellow,X13525.17,KCNG4,93107
yellow,X13557.3,NECTIN3,25945
yellow,X13568.30,PSMD4,5710
yellow,X13596.3,RAB27B,5874
yellow,X13639.101,USO1,8615
yellow,X13645.14,DHX38,9785
yellow,X13650.11,KCNIP1,30820
yellow,X13653.335,MACROD1,28992
yellow,X13681.173,CSNK2A2,1459
yellow,X13689.2,ODC1,4953
yellow,X13725.3,FGF16,8823
yellow,X13745.10,PKD2,5311
yellow,X14007.22,PAPSS1,9061
yellow,X14056.4,CGA,1081
yellow,X14104.1,TRIL,9865
yellow,X14120.2,RNF43,54894
yellow,X14149.9,IL36B,27177
yellow,X14192.31,PDCL2,132954
yellow,X14229.5,MOCS3,27304
yellow,X14245.195,SNX7,51375
yellow,X14329.4,DIDO1,11083
yellow,X14587.16,GDF11,10220
yellow,X14599.18,STAB1,23166
yellow,X14633.26,TMEM185A,84548
yellow,X14645.253,GSTA4,2941
yellow,X14662.6,MZF1,7593
yellow,X14688.6,PTPN7,5778
yellow,X14692.3,ZNF276,92822
yellow,X14703.6,PROK1,84432
yellow,X15389.1,FXN,2395
yellow,X15419.15,MMP20,9313
yellow,X15448.47,SQSTM1,8878
yellow,X15698.6,TXLNA,200081
yellow,X16015.19,GPT,2875
yellow,X16043.30,SHC1,6464
yellow,X16081.38,AKR1B10,57016
yellow,X16309.30,DKKL1,27120
yellow,X16551.14,STAT5B,6777
yellow,X16607.78,GSN,2934
yellow,X16755.195,GDF3,9573
yellow,X16769.20,RAC3,5881
yellow,X16807.35,TNNT3,7140
yellow,X16814.13,FHL1,2273
yellow,X16836.1,CFHR3,10878
yellow,X16850.5,RGS5,8490
yellow,X16854.17,LSM4,25804
yellow,X17138.8,GSTA1,2938
yellow,X17152.10,KIR2DS4,3809
yellow,X17357.33,SEPSECS,51091
yellow,X17387.27,NFKBIB,4793
yellow,X17432.25,AK4,205
yellow,X17727.1,PTTG1,9232
yellow,X17737.7,IVD,3712
yellow,X17752.24,ARG2,384
yellow,X17783.9,MMAB,326625
yellow,X17850.42,KLF4,9314
yellow,X18158.45,CASP8,841
yellow,X18171.25,CXCL11,6373
yellow,X18182.24,PCK1,5105
yellow,X18183.3,LDLRAP1,26119
yellow,X18190.15,CARD18,59082
yellow,X18192.69,MAGEA5,NA
yellow,X18195.3,LTO1,220064
yellow,X18202.22,CD37,951
yellow,X18203.9,CRYGC,1420
yellow,X18237.29,NRIP3,56675
yellow,X18270.10,TAF10,6881
yellow,X18316.75,SEPTIN3,55964
yellow,X18375.28,IL36RN,26525
yellow,X18409.61,ARF5,381
yellow,X18449.33,PPIG,9360
yellow,X18830.1,ITLN1,55600
yellow,X18840.205,SH2D1B,117157
yellow,X18909.11,EXOSC8,11340
yellow,X18926.7,PSMA3,5684
yellow,X18938.3,VLDLR,7436
yellow,X19129.15,MTHFSD,64779
yellow,X19242.21,PFDN1,5201
yellow,X19260.4,GIPC1,10755
yellow,X19356.20,TOM1L2,146691
yellow,X19492.5,KAAG1,353219
yellow,X19496.1,NPL,80896
yellow,X19579.5,DEFA1,1667
yellow,X19743.12,VSTM1,284415
yellow,X19752.197,METAP1D,254042
yellow,X19767.20,CCNE1,898
yellow,X19786.26,MEP1A,4224
yellow,X19794.10,NUDT14,256281
yellow,X19808.26,RAB3D,9545
yellow,X20110.25,JPT2,90861
yellow,X20211.75,GBP5,115362
yellow,X20225.119,STAT5A,6776
yellow,X20247.17,DPYSL4,10570
yellow,X20380.50,LSM12,124801
yellow,X20381.21,PIH1D2,120379
yellow,X20425.12,HHEX,3087
yellow,X20427.18,MED20,9477
yellow,X20435.41,EMC2,9694
yellow,X20440.36,TTC32,130502
yellow,X20443.37,TEN1,100134934
yellow,X20535.68,IL17RE,132014
yellow,X20542.47,CALCR,799
yellow,X20553.2,PIK3IP1,113791
yellow,X20562.78,KLRB1,3820
yellow,X20570.18,VSTM1,284415
yellow,X20924.85,TCEAL1,9338
yellow,X20996.107,SDHAF1,644096
yellow,X21001.393,BRK1,55845
yellow,X21144.160,SGK1,6446
yellow,X21164.83,TGIF2LX,90316
yellow,X21260.74,SNRPE,6635
yellow,X21269.198,EPHX2,2053
yellow,X21272.100,RTRAF,51637
yellow,X21280.13,TSC22D3,1831
yellow,X21366.7,MSI2,124540
yellow,X21403.39,TSC2,7249
yellow,X21406.25,MAP3K11,4296
yellow,X21457.141,COQ10A,93058
yellow,X21512.6,EDEM2,55741
yellow,X21513.1,CASP7,840
yellow,X21588.4,KCTD4,386618
yellow,X21592.8,GBA3,57733
yellow,X21643.8,RPS20,6224
yellow,X21645.6,SNIP1,79753
yellow,X21658.15,PHB2,11331
yellow,X21660.4,SAR1B,51128
yellow,X21670.52,WWP2,11060
yellow,X21691.27,LRFN3,79414
yellow,X21748.36,USP46|WDR48,NA
yellow,X21799.15,HOMER3,9454
yellow,X21814.13,MMADHC,27249
yellow,X21815.7,MOB3B,79817
yellow,X21832.31,SERPINB3,6317
yellow,X21856.59,KHK,3795
yellow,X21905.10,ITGA2|ITGB1,NA
yellow,X21931.16,UBE2L3|UBB,NA
yellow,X22041.26,MAP2K5,5607
yellow,X22050.19,KXD1,79036
yellow,X22065.32,IRF8,3394
yellow,X22083.60,BEX5,340542
yellow,X22112.30,COQ5,84274
yellow,X22114.4,LAS2,NA
yellow,X22120.4,DCAF11,80344
yellow,X22125.9,E2F5,1875
yellow,X22386.11,OTX1,5013
yellow,X22387.26,PITX3,5309
yellow,X22391.34,SAP30L,79685
yellow,X22414.127,TLK1,9874
yellow,X22432.83,SRPK1,6732
yellow,X22492.108,LMO3,55885
yellow,X22499.15,MED28,80306
yellow,X22503.24,MKX,283078
yellow,X22508.2,NDUFB10,4716
yellow,X22516.30,NRL,4901
yellow,X22545.20,RALYL,138046
yellow,X22548.18,RGS13,6003
yellow,X22788.10,SULT6B1,391365
yellow,X22797.20,TAF12,6883
yellow,X22809.32,TIMM23,100287932
yellow,X22815.4,TRIM40,135644
yellow,X22948.13,BMP3,651
yellow,X22952.28,CDK2AP2,10263
yellow,X22963.3,VAMP2,6844
yellow,X23039.56,MEOX2,4223
yellow,X23152.49,TNFAIP1,7126
yellow,X23156.146,CASP10,843
yellow,X23161.3,KCTD6,200845
yellow,X23213.21,CFAP300,85016
yellow,X23261.27,C1orf50,79078
yellow,X23294.19,MLX,6945
yellow,X23352.9,DTNBP1,84062
yellow,X23364.3,UCK1,83549
yellow,X23370.39,KCNAB3,9196
yellow,X23375.4,RFPL3,10738
yellow,X23406.3,RASSF5,83593
yellow,X23523.14,CYRIA,81553
yellow,X23561.4,CCDC97,90324
yellow,X23572.186,TYW3,127253
yellow,X23589.21,PPP1R27,116729
yellow,X23594.2,NR2C2AP,126382
yellow,X23595.6,LACC1,144811
yellow,X23625.44,KIAA1143,57456
yellow,X23627.3,SDHAF4,135154
yellow,X23629.4,VMAC,400673
yellow,X23637.55,RNF25,64320
yellow,X23645.49,HACL1,26061
yellow,X23648.36,DDI1,414301
yellow,X23658.1,NARS2,79731
yellow,X23662.10,SH3BP5,9467
yellow,X23668.281,MIEF1,54471
yellow,X23671.11,SPDL1,54908
yellow,X23675.16,CEP76,79959
yellow,X23679.43,DSCC1,79075
yellow,X23685.132,M1AP,130951
yellow,X23783.22,FAM110A,83541
yellow,X24179.48,PTER,9317
yellow,X24221.3,PPARG,5468
yellow,X24223.5,GSTT2,2953
yellow,X24253.5,GSPT2,23708
yellow,X24265.6,MPP2,4355
yellow,X24407.31,KIF3C,3797
yellow,X24419.3,MOCOS,55034
yellow,X24427.33,INPP4B,8821
yellow,X24430.11,ZNF580,51157
yellow,X24440.11,KCTD3,51133
yellow,X24636.9,DRAP1,10589
yellow,X24641.10,CLDN1,9076
yellow,X24677.106,RER1,11079
yellow,X24704.38,COMMD5,28991
yellow,X24900.46,VPS9D1,9605
yellow,X24923.27,SCRN3,79634
yellow,X24937.7,ARHGAP26,23092
yellow,X24946.9,ARHGAP22,58504
yellow,X24953.27,KIF3B,9371
yellow,X25033.194,VCP,7415
yellow,X25041.11,PFKFB4,5210
yellow,X25059.18,HDAC6,10013
yellow,X25065.22,MYBPH,4608
yellow,X25074.119,GK5,256356
yellow,X25080.16,UGT2B15,7366
yellow,X25088.42,PHKA1,5255
yellow,X25111.24,RAD18,56852
yellow,X25115.21,FHOD1,29109
yellow,X25125.7,STAC,6769
yellow,X25211.14,GNG12,55970
yellow,X25218.10,SPCS1,28972
yellow,X25255.4,TMUB1,83590
yellow,X25277.51,PANK1,53354
yellow,X25278.41,ARHGAP6,395
yellow,X25282.6,AZIN1,51582
yellow,X25291.27,PLEKHM2,23207
yellow,X25300.39,MALT1,10892
yellow,X25414.11,LCE3B,353143
yellow,X25481.66,ATXN10,25814
yellow,X25486.38,MRPL38,64978
yellow,X25501.128,CLNK,116449
yellow,X25922.7,LRP5,4041
yellow,X25926.29,LDB1,8861
yellow,X25956.9,RAPGEF1,2889
yellow,X2938.55,APOE,348
yellow,X3091.70,AURKA,6790
yellow,X3148.49,CXCL2,2920
yellow,X3391.10,PIK3CG,5294
yellow,X3591.51,CDH6,1004
yellow,X3605.77,MASP1,5648
yellow,X3627.71,MMEL1,79258
yellow,X3628.3,MAP2K2,5605
yellow,X3629.60,CDC42BPB,9578
yellow,X3635.76,OCIAD1,54940
yellow,X3644.5,DKKL1,27120
yellow,X3646.7,TEC,7006
yellow,X3684.78,MSR1,4481
yellow,X3758.68,PROC,5624
yellow,X3797.1,CDH2,1000
yellow,X3800.71,CKB,1152
yellow,X3837.6,ZAP70,7535
yellow,X4359.87,DYRK3,8444
yellow,X4496.60,MMP12,4321
yellow,X4588.1,PPY,5539
yellow,X4594.22,ADCYAP1,116
yellow,X4708.3,HSD17B1,3292
yellow,X4717.55,IL3,3562
yellow,X4832.75,TNFRSF10A,8797
yellow,X5009.11,MSN,4478
yellow,X5259.2,MAP3K7|TAB1,NA
yellow,X5262.57,BCAR3,8412
yellow,X5264.65,CALR,811
yellow,X5410.53,CDH15,1013
yellow,X5484.63,RPS3A,6189
yellow,X5526.53,TNFRSF18,8784
yellow,X5666.64,IL1R2,7850
yellow,X5733.61,IFNA10,3446
yellow,X5807.77,CD70,970
yellow,X6210.100,IFNA5,3442
yellow,X6362.6,ECRG4,84417
yellow,X6405.74,PSG2,5670
yellow,X6461.54,APOC3,345
yellow,X6468.37,TAC4,255061
yellow,X6469.62,LY6G6D,58530
yellow,X6525.17,DUSP13,NA
yellow,X6545.58,PRNP,5621
yellow,X6551.94,SERPINA12,145264
yellow,X6558.5,COLEC10,10584
yellow,X6578.29,TNMD,64102
yellow,X6633.43,None,NA
yellow,X6920.1,GFRAL,389400
yellow,X6932.42,ITGA5,3678
yellow,X6936.7,PMEPA1,56937
yellow,X6941.11,SUMF1,285362
yellow,X6951.26,ASIC4,55515
yellow,X6957.14,PNLIPRP2,5408
yellow,X6961.14,IGFL3,388555
yellow,X6993.8,NT5E,4907
yellow,X6997.32,RAB26,25837
yellow,X7016.12,GCNT1,2650
yellow,X7064.2,VAMP8,8673
yellow,X7082.2,B3GNT6,192134
yellow,X7124.18,IL21,59067
yellow,X7215.18,CYB5R3,1727
yellow,X7221.56,CKAP4,10970
yellow,X7224.11,TRAT1,50852
yellow,X7233.73,P2RX6,9127
yellow,X7242.14,VSTM4,196740
yellow,X7249.307,BCL2L10,10017
yellow,X7249.37,BCL2L10,10017
yellow,X7268.12,IFNA4,3441
yellow,X7741.111,RTF1,23168
yellow,X7747.47,NDUFB11,54539
yellow,X7778.104,CARD19,84270
yellow,X7821.6,C1D,10438
yellow,X7823.22,ST6GALNAC2,10610
yellow,X7850.1,COX4I2,84701
yellow,X7856.51,FAM151A,338094
yellow,X7867.154,ST6GALNAC1,55808
yellow,X7910.41,LRFN1,57622
yellow,X7950.142,BTNL9,153579
yellow,X7993.23,ASTL,431705
yellow,X8236.8,C18orf32,497661
yellow,X8312.139,CMPK1,51727
yellow,X8318.13,SPRED1,161742
yellow,X8334.65,TCP11,6954
yellow,X8336.267,GRAMD1C,54762
yellow,X8366.19,C1orf115,79762
yellow,X8380.244,DLK1,8788
yellow,X8424.269,CTNNB1,1499
yellow,X8429.16,AXIN2,8313
yellow,X8463.2,SOD3,6649
yellow,X8633.18,RNF128,79589
yellow,X8671.378,TRAPPC5,126003
yellow,X8767.44,ECE1,1889
yellow,X8907.11,UGT2A1,10941
yellow,X8929.7,BDP1,55814
yellow,X8985.13,SERAC1,84947
yellow,X9016.12,NR1H2,7376
yellow,X9022.49,DEFB132,400830
yellow,X9035.2,MXI1,4601
yellow,X9043.7,TFIP11,24144
yellow,X9127.4,SLC26A5,375611
yellow,X9215.117,USP25,29761
yellow,X9229.9,CTRL,1506
yellow,X9241.40,SIRPG,55423
yellow,X9254.18,FCER1A,2205
yellow,X9283.8,CD44,960
yellow,X9287.6,SPR,6697
yellow,X9290.8,RMDN3,55177
yellow,X9302.90,GADD45GIP1,90480
yellow,X9310.2,CD8B,926
yellow,X9372.157,MPZL2,10205
yellow,X9398.30,GALP,85569
yellow,X9495.10,CXCL17,284340
yellow,X9523.34,ITM2C,81618
yellow,X9603.9,IL22RA1,58985
yellow,X9723.105,MMRN2,79812
yellow,X9830.109,VAV3,10451
yellow,X9887.40,RBBP6,5930
yellow,X9918.23,CALB1,793
yellow,X9954.2,NPIPB3,23117
yellow,X9984.12,YIPF6,286451
pink,X10015.119,KCNAB2,8514
pink,X10365.132,IL12B|IL23A,NA
pink,X10447.18,PABPC3,5042
pink,X10462.14,INSL5,10022
pink,X10528.2,DPEP1,1800
pink,X10531.18,NRAS,4893
pink,X10621.26,PRR16,51334
pink,X11117.2,SPATA20,64847
pink,X11138.16,RUNX3,864
pink,X11288.26,NT5C2,22978
pink,X11319.106,MRE11,4361
pink,X11371.1,GPR101,83550
pink,X11378.37,SYK,6850
pink,X11436.6,INA,9118
pink,X11573.3,SRSF6,6431
pink,X11586.2,LRRN1,57633
pink,X11592.1,ELAVL1,1994
pink,X11616.9,HSF1,3297
pink,X12348.46,SARS2,54938
pink,X12386.11,RNPEP,6051
pink,X12411.60,MAX,4149
pink,X12426.19,MOB1A,55233
pink,X12430.78,PAIP1,10605
pink,X12508.9,CHMP3,51652
pink,X12537.88,PURA,5813
pink,X12593.33,PDRG1,81572
pink,X12712.9,HMG20A,10363
pink,X12717.65,TOX3,27324
pink,X12718.43,PIN4,5303
pink,X12759.47,ILF3,3609
pink,X12777.11,SF1,7536
pink,X12781.2,TARBP2,6895
pink,X12801.33,IRF2,3660
pink,X12830.4,SAP18,10284
pink,X12987.12,SRSF7,6432
pink,X13027.20,CBX7,23492
pink,X13450.49,USP8,9101
pink,X13481.24,TCEA2,6919
pink,X13495.48,HCAR2,338442
pink,X13517.3,PTCHD3,374308
pink,X13566.2,SSU72,29101
pink,X13624.17,NADK,65220
pink,X13642.90,IFIT3,3437
pink,X13655.34,NCL,4691
pink,X13701.2,CXCL13,10563
pink,X13720.95,PRTN3,5657
pink,X13929.27,CROT,54677
pink,X13983.27,CRYZ,1429
pink,X14011.17,S100A11,6282
pink,X14032.2,VEGFA,7422
pink,X14061.48,TNFSF11,8600
pink,X14063.17,OSM,5008
pink,X14082.56,TLN2,83660
pink,X14094.29,HBEGF,1839
pink,X14309.8,HNRNPH1,3187
pink,X15306.20,JCHAIN,3512
pink,X15315.64,CUTC,51076
pink,X15444.45,SERPINB4,6318
pink,X15515.2,SAA1,6288
pink,X16594.44,FAIM,55179
pink,X16865.62,TAF15,8148
pink,X16875.13,MAGOHB,55110
pink,X16877.19,MSRB2,22921
pink,X17704.74,HSPH1,10808
pink,X17711.13,VAMP1,6843
pink,X17795.176,LSM1,27257
pink,X17823.40,SNRPD2,6633
pink,X17854.33,NAA10,8260
pink,X18172.71,ASF1A,25842
pink,X18207.6,CHMP1B,57132
pink,X18232.42,PIP4K2B,8396
pink,X18243.9,CMPK1,51727
pink,X18259.15,MEOX2,4223
pink,X18321.38,MTHFD2,10797
pink,X18327.6,SNX5,27131
pink,X18389.11,IFNA1,3439
pink,X18405.117,AP1S2,8905
pink,X18813.15,DDX19A,55308
pink,X19118.47,OSTF1,26578
pink,X19131.184,TIAL1,7073
pink,X19144.9,TCF4,6925
pink,X19193.18,VBP1,7411
pink,X19199.3,POLR2J,5439
pink,X19225.11,BLNK,29760
pink,X19281.86,MAFG,4097
pink,X19286.30,MYL5,4636
pink,X19437.61,VEGFA,7422
pink,X19614.8,TCN1,6947
pink,X19755.38,ATP5IF1,93974
pink,X20128.1,CREB1,1385
pink,X20367.6,IL4I1,259307
pink,X20373.141,GID8,54994
pink,X20396.70,COMMD6,170622
pink,X20461.58,FAM50A,9130
pink,X20592.8,LXN,56925
pink,X20918.28,SNRPC,6631
pink,X20939.113,NHP2,55651
pink,X20976.19,LSM3,27258
pink,X20979.86,GTF2B,2959
pink,X20982.29,SNRNP25,79622
pink,X20995.47,POLR2C,5432
pink,X21184.1,BLOC1S2,282991
pink,X21239.31,CYTH1,9267
pink,X21247.16,MAT1A,4143
pink,X21289.36,SPAG7,9552
pink,X21321.2,SNRPA1,6627
pink,X21331.19,BCL7A,605
pink,X21478.20,SMAD5,4090
pink,X21540.73,BIN2,51411
pink,X21544.4,ATL3,25923
pink,X21577.35,FKBP5,2289
pink,X21628.6,EEF1E1,9521
pink,X21647.9,SRM,6723
pink,X21688.50,ITGA4|ITGB1,NA
pink,X21746.13,USP10,9100
pink,X21885.196,TIA1,7072
pink,X21897.4,IL17A|IL17F,NA
pink,X21923.24,SAE1|UBA2,NA
pink,X21949.4,APBB1IP,54518
pink,X21971.47,FLI1,2313
pink,X21991.79,PPP1R9B,84687
pink,X21996.28,NUB1,51667
pink,X22374.56,HEY1,23462
pink,X22383.21,MITF,4286
pink,X22486.58,KRT6A,3853
pink,X22523.4,PABPC5,140886
pink,X22529.31,PHF6,84295
pink,X22533.95,PPP1R10,5514
pink,X22547.17,RBMS1,5937
pink,X22783.40,SPI1,6688
pink,X22831.11,ZBP1,81030
pink,X22961.7,FCN1,2219
pink,X22969.12,CCL7,6354
pink,X22978.13,HMGB2,3148
pink,X23187.9,VCPIP1,80124
pink,X23311.19,RPP25,54913
pink,X23326.10,GSTA2,2939
pink,X23413.38,ANKRD45,339416
pink,X23541.61,CLYBL,171425
pink,X23545.6,NDEL1,81565
pink,X23575.58,COX19,90639
pink,X23586.32,CTAG1A,246100
pink,X23663.28,ATP6V1C1,528
pink,X23702.98,SHKBP1,92799
pink,X24111.10,EEF1G,1937
pink,X24211.25,HMGCL,3155
pink,X24217.2,S100A8,6279
pink,X24318.13,FGD2,221472
pink,X24322.1,GTF2E1,2960
pink,X24416.20,SND1,27044
pink,X24417.22,RABEP1,9135
pink,X24432.3,GRIPAP1,56850
pink,X24436.23,DLGAP4,22839
pink,X24450.96,C19orf54,NA
pink,X24468.36,ADD2,119
pink,X24648.8,SLBP,7884
pink,X24655.23,RILPL2,196383
pink,X24898.39,SCFD1,23256
pink,X24910.18,NONO,4841
pink,X24911.57,MVP,9961
pink,X24948.79,PSPC1,55269
pink,X24958.3,RFX5,5993
pink,X24962.7,SH3KBP1,30011
pink,X24970.117,SRRT,51593
pink,X24983.119,ERC1,23085
pink,X25054.15,PRPF19,27339
